,id,name,username,created_at,location,description,url,pinned_tweet_id,profile_image_url,protected,followers_count,following_count,tweet_count,listed_count,verified,withheld,cashtags,hashtags,mentions
15,23797083,Aflac,aflac,2009-03-11 17:41:01+00:00,,Aflac helps with expenses health insurance doesn’t cover. We ❤️college 🏈 and The Aflac Duck. 🚫🐐,http://www.aflac.com,1.5885617165598802e+18,https://pbs.twimg.com/profile_images/1562504721453154304/dJ5Fcbuv_normal.jpg,False,60295,795,9824,599,True,,,,
16,17278322,Agilent Technologies,Agilent,2008-11-10 01:54:27+00:00,"Santa Clara, CA 95051",Premier Laboratory Partner for a Better World,http://www.agilent.com,,https://pbs.twimg.com/profile_images/1543888266167992320/jKhGuuXh_normal.png,False,29705,64,4535,638,False,,,,
17,109634966,Air Products,airproducts,2010-01-29 18:52:02+00:00,Worldwide,"Industry-leading company of 21,000+ dedicated employees innovating toward a more #sustainable future with #industrialgas solutions & cutting-edge technology.",http://www.airproducts.com,1.5931982480004547e+18,https://pbs.twimg.com/profile_images/1542875831973847040/DdUi-JxP_normal.jpg,False,13483,571,4437,261,True,,,"['sustainable', 'industrialgas']",
18,19622847,Akamai Technologies,Akamai,2009-01-27 22:58:24+00:00,"Cambridge, MA","We power and protect life online. Global companies trust us to build, deliver, and secure digital experiences — helping billions to live, work, and play online.",http://www.akamai.com/,,https://pbs.twimg.com/profile_images/1458127684379291652/2nWEKc2r_normal.jpg,False,125014,2967,26811,1495,True,,,,
19,13192972,Alaska Airlines,AlaskaAir,2008-02-07 05:17:36+00:00,"Seattle, WA",We’ve now reached tweeting altitude. Care shouldn’t be rare! Our Social Care team is here 24/7. For a formal response: https://t.co/tukfKGOU9m #AlaskaCarelines,http://www.alaskaair.com,,https://pbs.twimg.com/profile_images/1278879278126387201/ww2Hm1rB_normal.jpg,False,394172,6052,379366,3886,True,,,['AlaskaCarelines'],
20,342316270,Albemarle Corp.,AlbemarleCorp,2011-07-25 20:31:50+00:00,"Headquarters: Charlotte, NC","Albemarle Corporation (NYSE: ALB) is a global specialty chemicals company with leading positions in lithium, bromine and refining catalysts.",http://www.albemarle.com,,https://pbs.twimg.com/profile_images/968221707940061184/vs3YSv8y_normal.jpg,False,4396,593,1308,139,False,,,,
21,988456283287121920,Align Technology,AlignTechInc,2018-04-23 16:35:17+00:00,Global,"The company behind the smile. Transforming smiles and changing lives with the @Invisalign system, @exocad & @iTeroScanner. Innovating #DigitalDentistry. $ALGN",http://www.aligntech.com/,1.5701622168922358e+18,https://pbs.twimg.com/profile_images/1466123631210029057/pW_ob_gS_normal.jpg,False,1873,205,1145,23,False,,['ALGN'],['DigitalDentistry'],"['Invisalign', 'exocad', 'iTeroScanner']"
22,18435393,Invisalign,Invisalign,2008-12-28 22:14:20+00:00,"San Jose, CA",Your life is moving. Use a teeth straightening system that will keep up.,http://bit.ly/2WcGItP,,https://pbs.twimg.com/profile_images/1255618716772921345/5CJJcHBX_normal.jpg,False,28483,1350,42733,187,True,,,,
23,1403370243486015496,exocad,exocad,2021-06-11 15:15:32+00:00,,"Pushing the boundaries of digital dentistry by providing flexible, reliable, and easy-to-use CAD/CAM software for dental labs and practices.",https://exocad.com,,https://pbs.twimg.com/profile_images/1435717875021586441/R6Kg9Vt2_normal.jpg,False,210,1,171,0,False,,,,
24,3173360147,iTero Scanner,iTeroScanner,2015-04-16 16:55:03+00:00,,"Your official connection to the latest information, events and news related to the iTero™ intraoral scanner.",http://www.itero.com/,1.5455019868873728e+18,https://pbs.twimg.com/profile_images/1552702691188547584/Pagz0_o0_normal.jpg,False,3916,878,3691,27,False,,,,
25,1516733046,Allegion,AllegionPlc,2013-06-14 15:28:43+00:00,Ireland,Allegion keeps people safe where they thrive. We're pioneering safety as a provider of security solutions through a host of brands in more than 130 countries.,http://www.allegion.com,,https://pbs.twimg.com/profile_images/1164567733490655232/Lcu3fjnb_normal.jpg,False,1804,109,879,60,False,,,,
26,14777626,Alliant Energy,alliantenergy,2008-05-14 19:52:16+00:00,"Madison, WI / Cedar Rapids, IA","Energy provider in Iowa & Wisconsin. Follow our renewable energy vision, energy-saving ideas, and how we use #EnergyforGood to support our customers. NASDAQ:LNT",http://www.alliantenergy.com,1.0711312211393004e+18,https://pbs.twimg.com/profile_images/1412409720430813201/XiExGYMt_normal.jpg,False,4871,48,2228,122,False,,,['EnergyforGood'],
27,14275290,Allstate,Allstate,2008-04-01 14:59:28+00:00,,The brand with the hands advocating for a life well protected in 280 characters or less.,http://www.allstate.com/,,https://pbs.twimg.com/profile_images/1307049411286007808/Bi-wGgbs_normal.jpg,False,86131,4560,42329,1238,True,,,,
28,20536157,Google,Google,2009-02-10 19:14:39+00:00,"Mountain View, CA",#HeyGoogle,https://about.google/,1.5780847701726003e+18,https://pbs.twimg.com/profile_images/1455185376876826625/s1AjSxph_normal.jpg,False,27584419,295,170582,93765,True,,,['HeyGoogle'],
29,267893832,Altria,AltriaNews,2011-03-17 19:08:54+00:00,"Richmond, VA","Follow us for news about Altria and its tobacco operating companies Philip Morris USA, U.S. Smokeless Tobacco Co. and John Middleton.",http://www.altria.com,1.313176387163951e+18,https://pbs.twimg.com/profile_images/1282715496/AG_pos_fullws_nor_a_normal.jpg,False,9906,98,2702,176,False,,,,
30,20793816,Amazon,amazon,2009-02-13 18:39:54+00:00,,Delivering smiles one box at a time 📦🧡. Use @AmazonHelp for customer support and @AmazonNews for the latest.,http://www.amazon.com,,https://pbs.twimg.com/profile_images/1587352380454338561/Uav_0HHn_normal.jpg,False,5035809,51,46019,16274,True,,,,"['AmazonHelp', 'AmazonNews']"
31,818902172347678720,Amazon News,amazonnews,2017-01-10 19:27:47+00:00,United States,The official account for news about @Amazon.,http://www.amazon.com/about,,https://pbs.twimg.com/profile_images/1250516096907571200/adjxWadZ_normal.jpg,False,231681,904,9901,937,True,,,,['Amazon']
32,50501415,Amcor,amcorpackaging,2009-06-25 00:56:50+00:00,"Zurich, Switzerland","A global leader in developing and producing responsible packaging for food, beverage, pharma, medical, home- and personal-care and other products.",http://www.amcor.com,,https://pbs.twimg.com/profile_images/1097854982362198017/1RhkVF2U_normal.png,True,5465,669,2094,53,False,,,,
33,14861876,AMD,AMD,2008-05-21 22:14:12+00:00,"Austin, TX",together we advance_,http://www.AMD.com,1.5364808836282941e+18,https://pbs.twimg.com/profile_images/1534988679076368384/In8IVKDB_normal.png,False,1140836,292,9381,4284,True,,,,
34,55526996,Ameren Corporation,AmerenCorp,2009-07-10 10:31:28+00:00,,Powering the quality of life for 2.4 million electric and 1 million natural gas customers in Illinois and Missouri.,http://www.Ameren.com,,https://pbs.twimg.com/profile_images/2456061793/olqtxnte3ldjlio2wo75_normal.png,False,29445,293,3604,368,True,,,,
35,22536055,americanair,AmericanAir,2009-03-02 21:23:05+00:00,,"Official Twitter for the world’s largest airline. We’re here for you 24/7. For more about us or a formal response, visit https://t.co/uI8dLIDCud.",http://aa.com,,https://pbs.twimg.com/profile_images/1542861265265201152/q4ahKxz8_normal.jpg,False,1650599,103812,2476165,11306,True,,,,
36,41377904,AEP,AEPnews,2009-05-20 15:16:08+00:00,"Columbus, OH","The Official AEP account for latest news, info & updates from American Electric Power. We're here from 8 am-11 pm Mon-Fri & 8-5 weekends and holidays.",http://AEP.com,,https://pbs.twimg.com/profile_images/839527709617373184/4uHNQehk_normal.jpg,False,17767,2300,11533,444,True,,,,
37,62911603,Ask Amex,AskAmex,2009-08-04 19:59:00+00:00,USA - Community Guidelines,"Amex Customer Care, at your service! We’re here M-F, 9am-10pm ET. Remember: Please don’t tweet personal information. After hours? Visit https://t.co/mOVXblqhkU",http://amex.co/guidelines,,https://pbs.twimg.com/profile_images/983810906927792128/QToPQDeT_normal.jpg,False,112593,6,666927,730,True,,,,
38,126118683,AIG,AIGinsurance,2010-03-24 22:10:39+00:00,Worldwide,"Global insurance company committed to preparing our clients for what's next. For service, tweet us! 👋  Our Community Guidelines: https://t.co/J7OPnjSv3c",http://www.aig.com,,https://pbs.twimg.com/profile_images/1546557018277912581/CgNhfwqG_normal.jpg,False,43207,264,7684,675,True,,,,
39,1254843498479616003,American Tower US,AmericanTowerUS,2020-04-27 18:43:37+00:00,,"American Tower provides the wireless infrastructure needed to enable a connected world—outdoors, indoors, and in urban and rural locations.",,,https://pbs.twimg.com/profile_images/1254859200108298246/l4SStq0i_normal.png,False,662,0,0,17,False,,,,
40,25565709,American Water,amwater,2009-03-20 20:05:18+00:00,"Camden, NJ",We Keep Life Flowing,http://www.amwater.com,1.5649999729443348e+18,https://pbs.twimg.com/profile_images/806499942852280320/fdxuIqEz_normal.jpg,False,14117,1132,5481,287,True,,,,
41,164011937,Ameriprise Financial,ameriprise,2010-07-07 20:48:05+00:00,,"At Ameriprise Financial, we have helped our clients feel confident about their financial futures for more than 125 years.",http://www.ameriprise.com/social,,https://pbs.twimg.com/profile_images/884518235915382785/6N1ilxV6_normal.jpg,False,7014,510,1089,186,True,,,,
42,288863891,AmerisourceBergen,Healthcare_ABC,2011-04-27 15:55:37+00:00,"Conshohocken, PA",AmerisourceBergen fosters a positive impact on healthcare around the world by advancing the development and delivery of pharmaceuticals and healthcare products.,http://www.amerisourcebergen.com,1.4885279950820598e+18,https://pbs.twimg.com/profile_images/1542872373585666048/VcilxQsv_normal.png,False,5831,486,4544,161,False,,,,
43,256996215,AMETEK Inc.,AMETEKInc,2011-02-24 14:08:24+00:00,"Berwyn, PA 19312",A leading global manufacturer of electronic instruments and electromechanical devices. AMETEK [AME] is a component of the S&P 500 Index,http://www.ametek.com,,https://pbs.twimg.com/profile_images/1453465146408542212/QbG2_YdO_normal.jpg,False,3372,513,2805,74,False,,,,
44,28436760,Amgen 🧪🔬🧬,Amgen,2009-04-02 22:32:57+00:00,"Thousand Oaks, CA, USA",Patients. They're why we develop and manufacture innovative human therapeutics to treat serious diseases. Community Guidelines: https://t.co/YlIOJSpwBy,https://wwwext.amgen.com,1.592533632215761e+18,https://pbs.twimg.com/profile_images/1348811588103360518/lrOjzah__normal.jpg,False,125088,792,11988,1691,True,,,,
45,1577735078,Amphenol Corporation,amphenol,2013-07-08 13:52:34+00:00,Wallingford CT,Amphenol is one of the largest manufacturers of interconnect products in the world.,http://amphenol.com,,https://pbs.twimg.com/profile_images/378800000104982061/db75196e1d2c1813c254b79807a81fc1_normal.png,False,1103,26,67,26,False,,,,
46,37722624,"Analog Devices, Inc.",ADI_News,2009-05-04 18:38:05+00:00,"Wilmington, MA",The world leader in converting real-world phenomena into innovative solutions to impact the world. See how ADI will transform the future. #WhatIfADI,https://bit.ly/3puIqpg,,https://pbs.twimg.com/profile_images/1471150560455888897/igYXJ9X8_normal.png,False,46879,797,12546,920,False,,,['WhatIfADI'],
47,33647963,Ansys,ANSYS,2009-04-20 20:20:58+00:00,"Pittsburgh, PA",Take A Leap Of Certainty,http://www.ansys.com,1.5175047475105055e+18,https://pbs.twimg.com/profile_images/1410748825824894978/RVKA6tlT_normal.jpg,False,27052,3055,22126,589,True,,,,
48,22152077,Aon,Aon_plc,2009-02-27 15:43:53+00:00,120 countries around the globe,We exist to shape decisions for the better—to protect and enrich the lives of people around the world. #BetterDecisions,http://www.aon.com,,https://pbs.twimg.com/profile_images/1572233075970433034/EoWiUp3i_normal.jpg,False,39686,1263,5148,771,True,,,['BetterDecisions'],
49,57098362,APA Corporation,APA_Corp,2009-07-15 18:41:34+00:00,Houston,"We help meet the world’s energy needs with reliable, affordable natural gas and oil.",http://www.apacorp.com,,https://pbs.twimg.com/profile_images/1389357510407200768/yZ0rKGNl_normal.jpg,False,11759,258,1120,248,False,,,,
50,380749300,Apple,Apple,2011-09-27 05:02:03+00:00,"Cupertino, CA",https://t.co/4dZx1rem2Q,,,https://pbs.twimg.com/profile_images/1283958620359516160/p7zz5dxZ_normal.jpg,False,8765933,0,0,14279,True,,,,
51,64784531,Applied Materials,Applied4Tech,2009-08-11 18:08:07+00:00,"Santa Clara, California","At Applied Materials, our innovations Make Possible® a Better Future. https://t.co/wmb0Ony2aK",https://www.linkedin.com/company/applied-materials,,https://pbs.twimg.com/profile_images/1450580339760402433/iJEcxajO_normal.jpg,False,12696,1629,2753,421,False,,,,
52,815759221,Aptiv,Aptiv,2012-09-10 18:20:44+00:00,"Dublin, Ireland","Aptiv is a global technology company that develops safer, greener and more connected solutions enabling the future of mobility. #ItsOurMove",http://aptiv.com,,https://pbs.twimg.com/profile_images/937902359866257408/yU2l2KqH_normal.jpg,False,18133,548,5648,392,True,,,['ItsOurMove'],
53,57422003,Arista Networks,AristaNetworks,2009-07-16 19:29:29+00:00,"Santa Clara, California",Official news and tweets of Arista Networks: Data-Driven Networking. NYSE: $ANET,http://www.arista.com,,https://pbs.twimg.com/profile_images/476094848521338882/mSZUKFgw_normal.png,False,16640,207,1998,366,True,,['ANET'],,
54,123675833,Gallagher,GallagherGlobal,2010-03-16 21:54:10+00:00,Global,"Helping businesses, communities and people face their futures with confidence for over 90 years.",https://linktr.ee/GallagherGlobal,,https://pbs.twimg.com/profile_images/922522676861825025/MeFW3xDN_normal.jpg,False,7707,1087,6326,182,False,,,,
55,600986080,Assurant,Assurant,2012-06-06 13:47:18+00:00,"New York, USA","Assurant helps people thrive in a connected world. https://t.co/AgLT2cq93t  
Careers: https://t.co/v8EB9njR7N 
Social Policy: https://t.co/7uQgUNiejw",https://www.assurant.com/,1.2409989398784492e+18,https://pbs.twimg.com/profile_images/875062166671433728/DDPhhbBF_normal.jpg,False,3811,1354,10602,69,False,,,,
56,14620190,AT&T,ATT,2008-05-01 21:52:01+00:00,"Dallas, TX","Connecting you to the things you love, all day every day.",http://att.com,1.5936351462631506e+18,https://pbs.twimg.com/profile_images/1416820139857567747/tPlI2eyP_normal.jpg,False,910741,236,206532,5566,True,,,,
57,29976734,atmosenergy,atmosenergy,2009-04-09 12:50:58+00:00,United States,"This account is not monitored 24/7. If you smell natural gas or suspect gas leak, leave the area immediately and call our 24/7 emergency line: 866.322.8667.",http://www.atmosenergy.com,1.0936006161680179e+18,https://pbs.twimg.com/profile_images/727226095498498048/CPyNRIj6_normal.jpg,False,6296,2231,8055,197,True,,,,
58,31957731,Autodesk,autodesk,2009-04-16 16:34:16+00:00,Worldwide,Changing How the World is Designed and Made.,http://www.autodesk.com,,https://pbs.twimg.com/profile_images/1542910017870827521/AXSsDFAY_normal.jpg,False,291192,4095,12842,3715,True,,,,
59,278221207,AutoZone,autozone,2011-04-06 21:14:47+00:00,"Memphis, TN","Follow us for AutoZone news, online #deals, #DIY #repair tips & more from the nation's leading autoparts retailer. #GetinTheZone @ https://t.co/XKo6g82FLj",https://www.autozone.com/diy/seasonal/fall-tune-up-checklist,,https://pbs.twimg.com/profile_images/1304170131967311872/_8hPQMqw_normal.jpg,False,40529,119,17485,288,True,,,"['deals', 'DIY', 'repair', 'GetinTheZone']",
60,15928324,AvalonBay Communities,AvalonBay,2008-08-21 05:48:26+00:00,USA,We're driven by a bold purpose: creating a better way to live.,http://www.avalonbay.com,1.5480588967485358e+18,https://pbs.twimg.com/profile_images/1543925458147966979/DZOe19yY_normal.jpg,False,5398,1718,2778,140,False,,,,
61,166042524,Avery Dennison,AveryDennison,2010-07-13 05:05:58+00:00,Global,We are a global materials science company specializing in the design and manufacture of a wide variety of labeling and functional materials.,https://averydennison.com,,https://pbs.twimg.com/profile_images/1512086842677497858/ttRn5cWv_normal.png,False,149115,5593,7162,333,True,,,,
62,19355454,Baker Hughes,bakerhughesco,2009-01-22 19:24:23+00:00,Global ,"We are Baker Hughes, an energy technology company. We are taking energy forward – making it safer, cleaner and more efficient for people and the planet.",http://bakerhughes.com,,https://pbs.twimg.com/profile_images/1372215785922379777/QTjS0IZk_normal.jpg,False,70202,988,4169,782,False,,,,
63,22986858,Ball Corporation,BallCorpHQ,2009-03-05 22:03:23+00:00,"Broomfield, Colo. (HQ)","The world’s leader in innovative, sustainable aluminum packaging for beverage & aerosol products, as well as aerospace technologies & services.",http://www.ball.com,,https://pbs.twimg.com/profile_images/1395107244983955463/QCLzGnXH_normal.jpg,False,6954,1951,3142,150,True,,,,
64,204881628,Bank of America,BankofAmerica,2010-10-19 17:29:28+00:00,,"The power to connect with people and exchange ideas. For account issues, please use @BofA_Help",http://bit.ly/2U2HFX9,,https://pbs.twimg.com/profile_images/1587408528012091392/Po9rv1WP_normal.jpg,False,949952,676,11592,2705,True,,,,['BofA_Help']
65,249203600,Bath & Body Works,bathbodyworks,2011-02-08 15:54:03+00:00,"HQ in Columbus, OH",Celebrating with fragrance every day 💙 ✨,http://www.bathandbodyworks.com,,https://pbs.twimg.com/profile_images/1584573582117593095/frNgQ3TR_normal.jpg,False,308456,2587,100910,960,True,,,,
66,46511103,Baxter International,baxter_intl,2009-06-11 22:36:47+00:00,"Deerfield, Illinois",A global medtech leader working to save and sustain more lives worldwide. We welcome Hillrom to Baxter.,http://www.baxter.com,,https://pbs.twimg.com/profile_images/494547557750550529/neLaa43i_normal.jpeg,False,15878,4,2121,536,False,,,,
67,92391733,BD,BDandCo,2009-11-24 23:10:59+00:00,"Franklin Lakes, NJ","Tweeting news and information about BD (Becton, Dickinson and Co.) - a leading global medical technology company. #bectondickinson #BD #BDX",http://www.bd.com,,https://pbs.twimg.com/profile_images/1542795895040884737/tNc3P46Z_normal.jpg,False,13555,711,4452,261,False,,,"['bectondickinson', 'BD', 'BDX']",
68,347308370,W. R. Berkley Corporation,WRBerkleyCorp,2011-08-02 16:03:29+00:00,"Greenwich, CT","@WRBerkleyCorp is a holding company that's among the largest U.S. commercial lines writers, operating worldwide in Insurance & Reinsurance.",http://berkley.com,1.587876395736236e+18,https://pbs.twimg.com/profile_images/1532851264689737728/AmQFgZcv_normal.png,False,1868,135,1191,54,False,,,,['WRBerkleyCorp']
69,17475575,Best Buy,BestBuy,2008-11-19 00:23:16+00:00,"Richfield, MN",We’ve got the tech to help you achieve life’s little (and big) wins. Contact @BestBuySupport with customer service questions.,http://www.BestBuy.com,,https://pbs.twimg.com/profile_images/1504459546844094470/piU-MLdr_normal.jpg,False,1223207,82,65174,6459,True,,,,['BestBuySupport']
70,727094240,Bio-Rad Life Science,BioRadLifeSci,2012-07-30 23:39:18+00:00,"Hercules, CA, USA","Bio-Rad develops and manufactures lab instruments, reagents and consumables for genomic and proteomic research. https://t.co/oueWQkajXx",http://www.bio-rad.com/lifescience,,https://pbs.twimg.com/profile_images/696795624323219456/fWJJS7EE_normal.jpg,False,43294,11270,8824,373,True,,,,
71,1684133550,Bio-Rad Flow Cytometry and Antibodies,BioRadFlowAbs,2013-08-19 20:53:58+00:00,"Hercules, California","Formerly @BioRadCellBio. A hub for Bio-Rad flow cytometry and antibody products, resources, and industry news to help life science researchers.",https://www.bio-rad-antibodies.com/,1.5098483675302257e+18,https://pbs.twimg.com/profile_images/696799408378105856/n9ICQu82_normal.jpg,False,17750,1157,2343,109,False,,,,['BioRadCellBio']
72,1387009333729406978,This is the old account for Bio-Rad Cell Biology,bioradcellbio,2021-04-27 11:42:55+00:00,,Follow our new account @BioRadFlowAbs for the latest flow cytometry and antibody news from Bio-Rad.,,,https://pbs.twimg.com/profile_images/1387012664119939072/r0mbMKVu_normal.jpg,False,1,0,0,0,False,,,,['BioRadFlowAbs']
73,2755712888,Bio-Techne,biotechne,2014-08-22 17:18:32+00:00,"Minneapolis, MN","We are bringing our brands together under Bio-Techne. Our current products include the complementary brands, R&D Systems, Tocris, and Novus Biologicals",https://www.bio-techne.com,,https://pbs.twimg.com/profile_images/1592980721949241344/hcEdCvr8_normal.jpg,False,2057,1100,4067,38,False,,,,
74,155650832,Biogen,biogen,2010-06-14 18:40:14+00:00,"Cambridge, MA",Official Twitter channel for Biogen. Focused on cutting-edge science and medicine. Community guidelines: https://t.co/56frPQHf74,http://biogen.com,,https://pbs.twimg.com/profile_images/1542852548389912577/RYbi4rhs_normal.jpg,False,44685,254,5693,675,True,,,,
75,23756134,BlackRock,BlackRock,2009-03-11 12:41:19+00:00,USA,Global investment manager. Technology provider. Helping more and more people experience financial well-being. Disclosures: https://t.co/kFpM6Ep2gn,https://www.blackrock.com/,,https://pbs.twimg.com/profile_images/1542868549986881538/yu4_RyBi_normal.jpg,False,569541,857,15566,4953,True,,,,
76,167562319,BNY Mellon,BNYMellon,2010-07-16 22:33:40+00:00,Worldwide,BNY Mellon is a global investments company dedicated to helping its clients manage and service their financial assets throughout the investment. https://t.co/vVz40namni,http://www.bnymellon.com,,https://pbs.twimg.com/profile_images/1544301222743654402/3ScG6xJm_normal.jpg,False,38692,453,6665,720,True,,,,
77,25103967,The Boeing Company,Boeing,2009-03-18 16:44:27+00:00,"Arlington, VA",Boeing is dedicated to advancing aerospace technology by investing in our people’s careers and encouraging innovation at every turn.,http://www.boeing.com/,,https://pbs.twimg.com/profile_images/1064567396772401152/ex2Q59H8_normal.jpg,False,655525,253,5782,4726,True,,,,
78,4705763776,Booking Holdings,BookingHoldings,2016-01-04 14:46:43+00:00,"Norwalk, CT","We make it easier for everyone to experience the world through our brands @bookingcom, @kayak, @priceline, @opentable, @agoda and https://t.co/2NxTQDdboS.",http://www.bookingholdings.com,,https://pbs.twimg.com/profile_images/1415348553434681349/gm52aDft_normal.jpg,False,10572,108,2524,91,True,,,,"['bookingcom', 'kayak', 'priceline', 'opentable', 'agoda']"
79,26516576,Booking.com,bookingcom,2009-03-25 15:14:19+00:00,,Making it easier for everyone to experience the 🌎 by ✈️ 🚙 🛏️,http://booking.com,,https://pbs.twimg.com/profile_images/1323220178574938113/SZK83dEL_normal.jpg,False,194695,3922,116303,1424,True,,,,
80,28535982,KAYAK,KAYAK,2009-04-03 10:10:05+00:00,,"⚠️Vacation mode: ACTIVATED.
Get the app 📲 https://t.co/wCxu0LYCDo
Consumer Support: https://t.co/gWkDydcezy (Mon-Fri: 8AM-10PM GMT)",http://www.KAYAK.com,,https://pbs.twimg.com/profile_images/1542922069675020288/-8LfwV7c_normal.png,False,717897,2000,23754,5868,True,,,,
81,20595739,priceline,priceline,2009-02-11 15:17:30+00:00,"Norwalk, CT",Bringing you discounts on travel every day because every trip is a big deal. #Everytripisabigdeal #SaveMoreTravelMore,http://www.priceline.com,,https://pbs.twimg.com/profile_images/922834598857465856/Ig6lDnjt_normal.jpg,False,89428,10344,43059,1495,True,,,"['Everytripisabigdeal', 'SaveMoreTravelMore']",
