,id,name,username,created_at,location,description,url,pinned_tweet_id,profile_image_url,protected,followers_count,following_count,tweet_count,listed_count,verified,withheld,cashtags,hashtags,mentions
13,1174426031010152448,Facebook,facebook,2019-09-18 20:52:46+00:00,,We believe people can do more together than alone and that each of us plays an important role in helping to create this safe and respectful community.,http://facebook.com/liftblackvoices,1.583132073094951e+18,https://pbs.twimg.com/profile_images/1385622374544904192/dMOgU6OY_normal.jpg,False,321468,19,1110,1054,True,,,,
14,1346664318,National Financial,FidelityNF,2013-04-12 12:06:49+00:00,,This handle is inactive.,,7.532355495325901e+17,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,1653,1,1,27,False,,,,
15,207686162,Gap Inc.,GapInc,2010-10-25 20:56:38+00:00,San Francisco,Sharing American style around the globe. Learn how we're doing more than selling clothes by visiting our site below.,https://corporate.gapinc.com/en-us/news,,https://pbs.twimg.com/profile_images/1375294971146735622/M92gW5-l_normal.jpg,False,12892,137,6818,213,True,,,,
16,485747600,Jabil,Jabil,2012-02-07 14:49:42+00:00,Global,"Jabil: providing manufacturing prowess, supply chain insights and global product management expertise to enable success for the world’s leading brands.",https://bit.ly/2N4neq2,1.5884777065888154e+18,https://pbs.twimg.com/profile_images/1309102649049059332/VaeU_TNF_normal.jpg,False,10024,2552,13246,542,True,,,,
17,25734246,JLL,JLL,2009-03-21 21:49:27+00:00,"Chicago, London, Singapore","We shape the future of real estate for a better world
https://t.co/KDsEgBBQWT",http://co.jll/9EmS50JbSNh,,https://pbs.twimg.com/profile_images/1592884932644605952/q7k-0II6_normal.png,False,83279,981,18966,1540,True,,,,
18,35880417,Kohl's,Kohls,2009-04-27 22:13:48+00:00,,"Share your #KohlsCash wins with us! 
(Customer service: https://t.co/4YypU4b1aQ)

See our Social Community Guidelines: https://t.co/zHVJauFYNp",,1.5879300175266038e+18,https://pbs.twimg.com/profile_images/1102627749838155776/hWfrvm2j_normal.png,False,786727,3106,194215,1887,True,,,['KohlsCash'],
19,1370493118202540032,Kyndryl,Kyndryl,2021-03-12 21:53:53+00:00,"New York, NY","At Kyndryl, we are #TheHeartofProgress. We design, build, manage and modernize the mission-critical technology systems that the world depends on every day.",http://kyndryl.com,1.5884884153389752e+18,https://pbs.twimg.com/profile_images/1408560077871759363/Yeziy6wE_normal.jpg,False,19844,33,233,92,True,,,['TheHeartofProgress'],
20,826918127258726404,LandosBio,LandosBio,2017-02-01 22:20:19+00:00,"Blacksburg, VA","Landos pursues safer, more effective first-in-class oral therapeutics for autoimmune disorders at an accelerated rate.",http://landosbiopharma.com/,,https://pbs.twimg.com/profile_images/900346448579096578/Q9zbcKWw_normal.jpg,False,1706,1127,1237,11,False,,,,
21,2707209427,Lear Corporation,LearCorporation,2014-08-04 18:42:29+00:00,Worldwide,"Lear, a global auto tech leader in Seating & E-Systems, enables superior in-vehicle experiences for consumers around the world. Making every drive better™.",http://lear.com,,https://pbs.twimg.com/profile_images/1070006139016892416/17EsXWf5_normal.jpg,False,4346,615,2589,99,False,,,,
22,21811293,Lithia Motors,lithiamotors,2009-02-24 23:20:14+00:00,"Medford, Oregon",Lithia Motors is the second largest automotive retailer in the U.S. with more than 250 locations nationwide.,https://linktr.ee/LithiaMotors/?utm_source=twitter&utm_medium=organic&utm_campaign=desc,,https://pbs.twimg.com/profile_images/1454137821183184897/DtLw7Rz3_normal.jpg,False,1304,273,2217,38,False,,,,
23,752601655309369344,Macy's News,macysnews,2016-07-11 20:33:12+00:00,"New York, NY","Follow Macy’s News to be in the know on the latest Macy’s, Inc. brand news announcements, media materials and more.",http://macysinc.com/news-media,,https://pbs.twimg.com/profile_images/1418255810120110084/2VPcR88E_normal.jpg,False,1219,4,387,17,True,,,,
24,274308358,ManpowerGroup,ManpowerGroup,2011-03-30 03:27:07+00:00,"Milwaukee, WI","When the world wants answers about the future of work and the future for workers, ManpowerGroup is here.",http://www.manpowergroup.com,,https://pbs.twimg.com/profile_images/1542856013996507137/tAfIOkdu_normal.jpg,False,16525,1300,13299,190,False,,,,
25,1106662345269497857,Markel,MarkelStyle,2019-03-15 21:03:58+00:00,,"A holding company for insurance, reinsurance, and investment operations around the world. We live the #MarkelStyle.",http://www.markel.com/,,https://pbs.twimg.com/profile_images/1106663487034589186/ELHkJ2DR_normal.jpg,False,851,40,316,12,False,,,['MarkelStyle'],
26,15162193,Nordstrom,Nordstrom,2008-06-18 20:29:56+00:00,"Seattle, WA","Serving customers since 1901. Tweeting since 2008. Customer service: 1-888-282-6060 #nordstrom
For company updates follow @NordstromNow",https://www.nordstrom.com,,https://pbs.twimg.com/profile_images/1553919482334064640/7H_h86P8_normal.png,False,702104,50328,292896,5410,True,,,['nordstrom'],['NordstromNow']
27,830156126062796800,NRG Home,pickNRG,2017-02-10 20:46:58+00:00,"Philadelphia, PA","NRG Home is an energy supply company that offers home energy plans with rewards like cash back, travel rewards or charitable contributions.",https://www.picknrg.com,1.5748673351349944e+18,https://pbs.twimg.com/profile_images/830156807981170689/BETCmAW7_normal.jpg,False,372,214,1380,0,False,,,,
28,245602870,Penske Automotive,PenskeCars,2011-02-01 02:08:14+00:00,"Bloomfield Hills, MI",Over 40 Brands. More Than 300 Locations Worldwide.,https://linktr.ee/penskecars,,https://pbs.twimg.com/profile_images/1329444467800215558/5oqyKUL-_normal.jpg,False,3867,2605,2944,92,False,,,,
29,31496613,Pacific Gas & Electric,PGE4Me,2009-04-15 19:43:47+00:00,"We're here from 8-5, Mon-Fri.","The official account of Pacific Gas and Electric Company. For emergency assistance call 911, for non-emergencies: 1-800-743-5000.",http://www.pge.com,,https://pbs.twimg.com/profile_images/909844968776200192/XbpJYRMy_normal.jpg,False,149355,1259,17950,1662,True,,,,
30,966660872453140480,Qurate Retail Group,QurateRetailGrp,2018-02-22 13:08:06+00:00,"West Chester, PA","Curated Experiences. Infinite Possibilities.®
#QurateRetailGroup",http://qurateretailgroup.com,,https://pbs.twimg.com/profile_images/969191848957956097/NHql3k3v_normal.jpg,False,1081,128,370,20,False,,,['QurateRetailGroup'],
31,829485349,RGA,RGA_RE,2012-09-17 17:32:14+00:00,"World HQ: St. Louis, MO","At RGA, we specialize in providing life and health-related reinsurance and financial solutions to help our clients effectively manage risk and capital.",http://www.rgare.com,,https://pbs.twimg.com/profile_images/896083843601620996/WRmqh0iM_normal.jpg,False,1204,376,2620,67,False,,,,
32,133865373,Rite Aid,riteaid,2010-04-16 21:07:17+00:00,"Philadelphia, PA","We're here to give you the support you need, through alternative remedies & traditional medicine, to achieve whole health.",http://www.riteaid.com,,https://pbs.twimg.com/profile_images/1307613257772003328/mtNm365t_normal.jpg,False,82008,2411,38504,609,True,,,,
33,1281052619373494273,Rocket Companies,RocketCompanies,2020-07-09 02:29:20+00:00,"1050 Woodward Ave. Detroit, MI","Homeownership and financial freedom. We make them happen through simple, fast, trusted digital solutions for complex transactions. $RKT",https://www.rocketcompanies.com/,,https://pbs.twimg.com/profile_images/1290346336689238018/Z2hZZcBj_normal.jpg,False,4089,45,187,21,True,,['RKT'],,
34,229947052,Rocket Mortgage Press Room,RocketPressRoom,2010-12-23 20:03:09+00:00,Opportunity Detroit,"Housing industry headlines and news from America's largest mortgage lender. Please visit our press room for more information and for media requests.
#NMLS3030",http://QuickenLoans.com/press-room,,https://pbs.twimg.com/profile_images/1393186259137449991/M4GdS_0w_normal.jpg,False,8169,1717,4125,99,True,,,['NMLS3030'],
35,27688803,StoneX Group Inc.,StoneX_Official,2009-03-30 17:41:58+00:00,"New York, NY Headquarters","We believe in connecting every company, every organization, every trader & every investor to every advantage they need to succeed in today’s global market $SNEX",https://www.stonex.com/,,https://pbs.twimg.com/profile_images/1275847250464440321/LTG0oodJ_normal.jpg,False,21322,180,22382,524,True,,['SNEX'],,
36,709833640583294977,Stryker Communications,StrykerComm,2016-03-15 20:08:22+00:00,"Flower Mound, TX","Together with our customers, we are driven to make healthcare better. Intended for US audience only.",http://www.iSuiteExperience.com,,https://pbs.twimg.com/profile_images/878041969124982785/L2AWKseI_normal.jpg,False,900,71,183,7,False,,,,
37,15949337,SYNNEX Corporation,SYNNEX,2008-08-22 19:49:45+00:00,"Fremont, California, USA",Now @TDSYNNEX - A leading global distributor and solutions aggregator for the IT ecosystem.,http://okt.to/JBt3Qk,,https://pbs.twimg.com/profile_images/1544690572878921731/M0furS2K_normal.jpg,False,12774,7194,10458,306,False,,,,['TDSYNNEX']
38,91166086,Tenet Healthcare,tenethealth,2009-11-19 18:53:22+00:00,"Dallas, Texas","Diversified #healthcare services company with 110k employees; our care network includes @United_Surgical, 65 #hospitals, 500 other facilities & @ConiferHealth.",http://www.tenethealth.com,,https://pbs.twimg.com/profile_images/1177241823833677831/Ah1rYslo_normal.png,False,5937,169,2081,144,False,,,"['healthcare', 'hospitals']","['United_Surgical', 'ConiferHealth']"
39,9541782,T.J.Maxx,tjmaxx,2007-10-19 12:56:12+00:00,United States,where you can afford to be YOU to the MAXX,http://www.tjmaxx.com,,https://pbs.twimg.com/profile_images/578229320994295808/nAHcV1yx_normal.png,False,349096,10591,26733,1703,True,,,,
40,15836048,Tyson Foods,TysonFoods,2008-08-13 12:42:52+00:00,Global - HQ in Arkansas,"Tyson Foods, Inc. founded in 1935.",http://thefeed.blog,1.5479493358699233e+18,https://pbs.twimg.com/profile_images/1542866458023165953/WrJ1nWZi_normal.jpg,False,58801,16540,12280,914,True,,,,
41,57127675,UNFI,UNFI,2009-07-15 20:30:15+00:00,USA and Canada,We’re pioneers delivering better food options to more people in more places every day. Building Better. Today and always.,http://www.unfi.com,,https://pbs.twimg.com/profile_images/1082297604145364993/9PJiMqdb_normal.jpg,False,9307,591,4520,184,False,,,,
42,509156087,US Foods,USFoods,2012-02-29 19:49:28+00:00,"Everywhere Food is Eaten, USA","US Foods partners with chefs and operators across the country to inspire menus, attract more diners and optimize operations. #WeHelpYouMakeIt",https://www.usfoods.com,,https://pbs.twimg.com/profile_images/1528818263597142018/vNRLws46_normal.jpg,False,18243,2884,11711,277,True,,,['WeHelpYouMakeIt'],
43,16101626,Wayfair.com,Wayfair,2008-09-02 19:33:16+00:00,,"All things home for every space at every price. 💜 For further assistance, contact our team at https://t.co/O1NMZz2Dcr.",https://www.wayfair.com/,,https://pbs.twimg.com/profile_images/1520033534987194368/fk4NMmoq_normal.jpg,False,77614,3008,50648,738,True,,,,
44,1177281953202151428,World Fuel Services,world_fuel,2019-09-26 18:02:04+00:00,,"World Fuel Services provides energy procurement advisory services, supply fulfillment, transaction and payment management solutions.",,,https://pbs.twimg.com/profile_images/1177282395369811968/_xDShMgM_normal.png,False,113,0,0,6,False,,,,
45,402156231,XPO,XPOLogistics,2011-10-31 16:50:24+00:00,,"XPO provides pivotal supply chain solutions to the most successful companies in the world. Together, we're moving the world forward. #WeAreXPO",https://www.xpo.com,,https://pbs.twimg.com/profile_images/1592162423808614400/kjf0SOtE_normal.jpg,False,15896,277,8560,231,True,,,['WeAreXPO'],
